Sl No,User Type,Power Transmit (dB),Distance (m),Pass Loss Exponent,Shadowing Effect,Power Received (dB),Label
32,PUE,23.50635739606396,462.70703763615603,3.205771432249907,2.9912264627168472,11.970768763609314,PUE
33,PUE,10.867808591116507,361.9310083567088,3.366429814026189,-4.984606890247141,-2.730232450891755,PUE
34,PUE,21.020361469007916,497.6864254692649,2.6191249288934224,-7.16227843106176,6.794418882071853,PUE
35,PUE,26.20528442824435,204.29825843040473,4.619301805569953,-3.093496562280653,12.439978130157339,PUE
36,PUE,22.633689870950107,173.1121230486449,3.9064356647449676,5.497922913569875,8.391884649974045,PUE
37,PUE,24.023910043517617,325.7031757601447,2.950465313456978,0.7065621364952104,15.903353777305204,PUE
38,PUE,23.218977046836024,435.71377056891515,2.934391352675598,2.011435443819623,13.463092171802387,PUE
39,PUE,15.564843918676342,304.82488275826466,3.5211248733430955,0.5832030927853342,6.234989121464363,PUE
40,PUE,28.7366388514619,344.2831977354172,2.7698247663707862,-6.376712889138819,15.333113671505643,PUE
41,PUE,10.919655231376916,267.1490613746871,5.068651072252982,-2.004563536878284,-3.385275809011847,PUE
42,PUE,21.474859726162634,285.5724841817495,3.0031819210560475,-4.744402450528595,9.355494301651214,PUE
43,PUE,11.123095479389622,369.70679442964,3.6416920612123618,-6.492226464366455,-4.720477009639636,PUE
44,PUE,24.048391087686667,353.60108472480243,2.9975668238283637,1.7723143090736226,14.636736995328691,PUE
45,PUE,10.433761936892365,384.8759165482097,2.724160047844473,-1.5102827922035964,1.880651684414145,PUE
46,PUE,19.580967834266303,412.4489033279688,2.184497571127518,3.212414676712042,10.65528341032534,PUE
47,PUE,27.593293410036587,345.31323931137155,4.0333670339245815,0.2576610209872809,17.098086824026726,PUE
48,PUE,21.75496992323434,389.7725873036636,3.0756315199810196,-3.7804391216428987,10.006149929791697,PUE
49,PUE,18.00755263256784,472.6700367488371,4.676948199985531,-6.396565453858626,-0.8977823847285915,PUE
50,PUE,12.535617660400122,316.3638887862278,4.973172692249184,-4.464038508613388,-4.362282091201836,PUE
51,PUE,20.898369810047598,258.0860126577958,2.958242530853531,3.395346868589484,10.368438717912834,PUE
52,PUE,12.197622887138287,479.42228330034783,2.574457119907131,2.4481278133665203,2.8481009762540666,PUE
53,PUE,12.111825714055435,416.1807515954827,2.4408069286842893,-8.128212118044488,-2.4095480337827393,PUE
54,PUE,11.382834354899497,98.6102492168763,4.547666914216933,-7.848743632870355,-5.533602643350171,PUE
55,PUE,24.388637156335516,452.6700723690116,5.133836022066452,-6.608300771576031,4.145988202042238,PUE
56,PUE,19.522418209878875,381.58857889591087,2.660575696006301,-0.555630418508857,12.098257899376412,PUE
57,PUE,21.164724656351893,240.5513749436882,2.57682652394505,3.8709486828724726,11.157816443100174,PUE
58,PUE,16.74517363532399,60.97706025482005,5.087361168938533,8.445661625683842,-0.7822746355778669,PUE
59,PUE,24.347190839864027,254.5096103534924,3.932108511605364,2.549263574174473,12.338437359268466,PUE
60,PUE,25.795344907279265,119.76128684563938,4.769030160323518,9.052887580126036,6.830903475842039,PUE
61,PUE,17.84669679677856,213.27642393791163,1.9557155422256987,3.0442544182381335,10.247692649447629,PUE
62,PUE,23.61959614736078,333.49179194691334,2.377438571098647,-5.137429178680483,12.48368701649949,PUE
63,PUE,17.102893823460956,181.19589613319718,4.474432811496523,4.029341930216156,2.9696187905171625,PUE
64,PUE,28.300314233497033,330.2883816945779,4.0265323146562295,-2.599913929102569,15.557995046408088,PUE
65,PUE,10.320927570883654,339.18226459778083,3.5751154494455277,-10.21676158651444,-8.942424612078623,PUE
66,PUE,16.737126841778714,401.41288752523604,3.212175278164712,10.392053261786822,-2.0181180655020956,PUE
67,PUE,19.67164557037954,176.57207261182782,2.155029806925967,-7.754579263596445,7.074882391018156,PUE
68,PUE,27.937176203832635,160.09164130855376,2.340569221574767,0.11384481858660146,22.66385395328408,PUE
69,PUE,14.860672726014066,405.8904341832632,2.972500125159237,0.15429552724760998,6.952881666118192,PUE
70,PUE,21.5668174156337,237.99050885512614,4.389780498034424,2.816867076677052,8.317375189466883,PUE
71,PUE,22.630011091508408,246.44367573542024,2.520072757369668,0.5744112111157622,16.02829731744797,PUE
72,PUE,27.41662480850656,493.31813843946696,2.804985447566688,-4.81086296464409,15.051579564796896,PUE
73,PUE,13.410275335322357,173.69157349152195,4.803472948265622,-2.257032881868852,0.39452582009665216,PUE
74,PUE,19.38910121559698,401.7998406513947,3.732097243203108,1.7029324150236882,7.967751153343822,PUE
75,PUE,16.9082502173229,179.53222555579896,4.831643885797091,7.4208945246982285,-1.4038577226563334,PUE
76,PUE,23.91883896206349,174.68586414769524,2.8350039655328034,-7.640074582791254,9.921954730501653,PUE
77,PUE,17.323178180255052,195.43144949888853,4.981031101929146,3.459055918974741,2.4526076357248563,PUE
78,PUE,10.633314631372944,350.78280837408425,3.8923590591071235,-9.098649482778416,-8.371537737063633,PUE
79,PUE,15.243946003649533,382.1843592002366,3.6382006249191967,-0.7380216374018228,5.1110974525048904,PUE
80,PUE,14.216182602883327,450.2104797724682,4.786079153016746,0.864634012526016,0.6520915025725763,PUE
81,PUE,20.552397672405654,208.6568523436208,4.851075539907746,1.2232593844307045,8.07739528522729,PUE
82,PUE,22.050118102205396,323.7582830207337,4.179110062335807,-9.42925837527384,2.1303703543423644,PUE
83,PUE,21.31621652932558,407.10722580699,4.697058578027985,2.696069469544218,6.362191903832317,PUE
84,PUE,11.82125860266276,167.74273727894263,2.1546257684699186,-1.2132104445393683,5.814773461078768,PUE
85,PUE,26.14407306502605,71.79302068692071,2.0636059159019258,5.081898366742356,17.231952435007365,PUE
86,PUE,15.036975099825057,257.9932671124081,4.431380204696671,6.686506284774664,-2.3362847872865267,PUE
87,PUE,27.561160063537777,58.52867006997082,4.948968950185403,-5.995807516318477,12.81869994574575,PUE
88,PUE,25.538593293710598,478.217501621215,3.8951836731922747,-3.6220797944031635,11.478880133040635,PUE
89,PUE,19.039356993193515,216.03783947562783,3.8986562127307645,-0.41035053806265925,9.527477247558728,PUE
90,PUE,24.144856408927065,216.43773810319735,4.675645421733456,-0.2717265746203753,12.953940847000936,PUE
91,PUE,14.579510382538249,119.49994643532717,3.392246507508103,-8.295868333947979,-0.7633013125568935,PUE
92,PUE,29.777062903100976,460.31078702684334,3.7396616423206037,1.6895315677503957,18.128621089301898,PUE
93,PUE,27.951801861511683,370.09980365127797,4.065952544942876,4.433085160158926,13.076054117904006,PUE
94,PUE,21.474160542691443,285.89194800276255,2.180287877708322,-2.9890029640815534,13.12993029882885,PUE
95,PUE,29.47022851889219,292.1300816633453,3.167523385559829,-4.777535315237415,16.882922677529308,PUE
96,PUE,29.31888567296206,258.0939125213281,2.780541573150135,-0.9306773085806129,21.68216003397759,PUE
97,PUE,29.945024864931135,281.110845152938,4.181891680799402,-3.7845009096154203,15.919583089017113,PUE
98,PUE,14.20569338616653,302.2543381664074,2.7043432757535992,1.0226003772261774,6.4753142012477065,PUE
99,PUE,11.255823607361906,476.20402746312993,2.8200628425189658,-3.85778520038927,-0.15350631305189788,PUE
100,PUE,23.729226043239642,155.17441212294005,2.85836969260129,-2.3842188642661313,15.082833378211731,PUE
101,PUE,15.965191513514478,480.68815551039563,5.139299151950752,1.7596310356044453,0.42266207300898007,PUE
102,PUE,17.8650014008849,243.48216147460874,3.6936407476650257,8.799181748699178,0.2510673495994755,PUE
103,PUE,17.76994343810007,73.31473901476025,2.294171415833868,8.219107414703009,5.271767474134476,PUE
104,PUE,22.179507273661905,92.24509441278526,3.0520051922014106,-1.2007273227709168,14.981762858873992,PUE
105,PUE,23.71094944273441,94.03471243645478,4.624756374528946,-5.7141714085423825,8.87080084876303,PUE
106,PUE,13.195583003978177,124.36950218122226,2.8358922872596857,4.361272528499709,2.8939274938990858,PUE
107,PUE,15.553115276113665,450.08863977914956,3.6798997136120004,0.7914223050593292,4.997822231212465,PUE
108,PUE,27.66721265250856,329.434279328089,2.881577086085999,-3.3985425224147625,17.01352528323481,PUE
109,PUE,17.96135336953048,87.13126743107372,4.25166566842551,-0.7634186270364185,8.948963422311392,PUE
110,PUE,12.245989966958604,60.60726193814172,1.9885314474603504,-5.768259949737214,2.9331236664328273,PUE
111,PUE,17.72012766915892,178.871053037851,3.320210275664378,-1.0332923840944572,9.207928619064907,PUE
112,PUE,15.899324908406019,242.27548074660027,1.8738505406794739,-3.060485256974318,8.371000073144568,PUE
113,PUE,29.261501581244676,109.2980955665677,5.061613750387724,5.2760270840292876,13.666804955785938,PUE
114,PUE,18.714879878841053,72.5810072729358,2.1717259765928243,1.683909346381227,12.989772905047499,PUE
115,PUE,25.475529955901745,325.93697468096127,2.217639112062193,-3.7359547487113494,16.16635177513929,PUE
116,PUE,11.134728237842562,444.0468387940584,4.816197517333629,-0.6768154615798783,-2.29262715395846,PUE
117,PUE,17.45434255194777,365.01735526291105,2.4699529861260543,4.351590321807103,6.773958314626387,PUE
118,PUE,19.49237788837742,355.9056619465989,2.031196401706704,4.780970819833624,9.52914480608952,PUE
119,PUE,28.197287281364826,393.92598741290277,2.0193140881019556,-3.640477521156791,19.315852428761815,PUE
120,PUE,27.328680981691996,424.2991540911485,5.016627818962679,-1.8995481694214948,12.247079525545484,PUE
121,PUE,23.13354210957889,64.73208111775165,2.1682373235601817,-1.613354009087828,17.59325105207021,PUE
122,PUE,27.25027121466813,72.4775268565577,1.955075174391426,-4.300509342520021,19.312924452872878,PUE
123,PUE,19.09461079472301,236.4355897757191,2.209941176979635,12.93199018332292,0.9168548421388554,PUE
124,PUE,17.34099621018172,466.39812657704186,3.8733230837291543,-6.5410712746190445,0.4629676277793031,PUE
125,PUE,24.385984584574036,499.54961818545365,5.150460489594041,9.214903773182055,1.2721581924649197,PUE
126,PUE,17.367875535691475,356.0185643316697,4.379123484138967,0.12372002967529039,6.070941729188899,PUE
127,PUE,25.462692878881853,359.59230188388983,4.63401554607547,0.6443473911603691,12.97468042697439,PUE
128,PUE,11.266146762256096,158.57391808779357,3.797800877229159,-3.541398538322577,-0.6312938728760145,PUE
129,PUE,20.27798524004435,431.38837366238323,5.014818241765827,4.684636323605841,2.3799626176079025,PUE
130,PUE,24.76405497861462,259.8765516609495,3.9881073632212756,-5.2959419537245855,9.837762591196611,PUE
131,PUE,10.428089586002132,219.70835546383825,2.1362436574525994,9.460850260484946,-4.035515563560738,PUE
132,PUE,16.960457314641715,226.56236535331263,2.777409187332695,-2.8980839643765277,7.521053199560687,PUE
133,PUE,10.256293723878308,328.6831446923247,2.168165331621823,9.454104791170469,-4.654600645918539,PUE
134,PUE,23.475631945917392,446.0327146790253,5.110907658163736,-1.6728038505845308,8.262159469469985,PUE
135,PUE,13.813038104487514,123.41597765395218,3.060656922566794,0.8317070420957149,6.5803607464186795,PUE
136,PUE,26.77521955647576,321.30926039021904,2.039134355931554,7.4491865543233295,14.21407969079607,PUE
137,PUE,11.0286936580324,279.8541243001242,2.9020104564726648,-1.3723150593825706,2.5553571852331576,PUE
138,PUE,12.797269397266824,346.07395870254504,3.3774082480008314,9.008189191069762,-4.786729850073238,PUE
139,PUE,18.471083904104265,452.8598987753338,3.00856435806363,-9.680667152847825,0.7997785302664298,PUE
140,PUE,16.038447579237165,283.13809397263344,2.5224690972280346,5.899834025188101,3.9535236053615765,PUE
141,PUE,21.936073836636357,124.36646157482754,3.614698690231048,-4.156036518550472,10.208316122207254,PUE
142,PUE,10.636186223984785,190.3306591684434,1.950917090499857,-2.5505248704010848,3.6385287719717168,PUE
143,PUE,17.79849559503827,54.399703290445274,2.8217375451013034,-8.37178359610197,4.52931410439532,PUE
144,PUE,15.3741453709546,333.57132330663126,4.315301115394177,0.5255806593193063,3.960245666352053,PUE
145,PUE,10.360778821475263,420.89676384268773,2.8396725692067424,4.165178237598519,-1.2561988461512694,PUE
146,PUE,20.125466498482076,180.68237095812003,2.270013838257504,-1.8070429561695045,13.1951934880131,PUE
147,PUE,20.76348595085861,179.74113763945863,2.0777549284462107,0.3342051092567699,15.744675915339103,PUE
148,PUE,24.38615825183939,254.70452154579195,2.3839662359350378,3.512408564622799,15.137839540035564,PUE
149,PUE,23.742838775545422,331.48222358239974,2.2470023067483824,-5.516925534757786,12.56243325973654,PUE
150,PUE,23.911244459818356,235.37756642774252,4.577203600655047,-7.052883515062907,6.002309333954293,PUE
151,PUE,23.89410985637657,177.73804094643336,3.8094758897069765,-4.783722082410466,10.539903624919553,PUE
152,PUE,29.73614907474571,270.65857400898386,2.1712085600027695,-0.9812491593676708,23.47360490477221,PUE
153,PUE,26.18803320835113,287.07095415151366,2.0663619321335984,0.15426646266318067,20.95467132413009,PUE
154,PUE,10.337732712100118,407.6861596999907,5.040611334482062,-1.5817299149433992,-4.401635864300517,PUE
155,PUE,12.796928702723363,205.56436016206706,4.602941915490624,6.945206586968096,-4.794642356932874,PUE
156,PUE,22.84060277936656,183.22106595571714,2.724565887641279,-2.9169502294951215,13.758026955529242,PUE
157,PUE,12.914320737300686,141.51757235402815,4.2057391851173485,5.868014487666764,-1.999441202868999,PUE
158,PUE,28.018830774479508,51.744019086760254,4.131723253113307,4.210130633155009,16.727504272179303,PUE
159,PUE,21.652728189262174,247.45577129893883,1.9003295096261117,9.632807339555187,7.471486753686042,PUE
160,PUE,19.16034627536993,417.0938499265841,3.690646757124926,-0.8844856462375854,8.605503303201516,PUE
161,PUE,18.08024822846626,138.97331217165143,4.877427548718234,-4.352897944060477,3.2753575988227253,PUE
162,PUE,12.467648676350215,312.81569775798164,4.1905668935440135,-4.935245545164975,-2.924270409168688,PUE
163,PUE,27.297562913193634,326.31456258123956,5.06858731831325,3.4070048437467095,11.149972207397212,PUE
164,PUE,26.880608585164964,219.00646628016125,2.3148296101485606,-1.9415295139996338,19.521320050266993,PUE
165,PUE,19.684363983574208,230.16508434951223,5.078446527399876,-6.748033694999602,0.9408392839312487,PUE
166,PUE,29.82647278871372,249.57514599421071,3.2432226875354813,2.959101231763052,19.092713804467103,PUE
167,PUE,21.3340980358417,426.52506039400174,4.272164379665301,-6.070656584642098,4.027886010788709,PUE
168,PUE,16.15414775354932,92.52939643738222,2.5219928970452643,3.3011668617975847,7.894037380840592,PUE
169,PUE,14.476259933763398,275.09769173113443,2.1836735028467804,5.501929660732326,3.647287267724696,PUE
170,PUE,18.482136804967645,79.46164555922839,3.1123231133521916,0.2562306150269462,12.3120019138997,PUE
171,PUE,26.74362886533683,185.2034423339998,4.784084871864604,-4.756411087362647,11.138592241388709,PUE
172,PUE,12.536602687919796,476.4099379107063,2.529605178104,7.874021137404523,-2.1116525791105394,PUE
173,PUE,12.639172617246391,341.9913983640807,1.8690167044459973,-3.1381084237287373,4.7649474871970785,PUE
174,PUE,27.344889246487373,109.01355793063325,3.8113479401744907,7.025860923100129,12.553481162584525,PUE
175,PUE,19.259029923878117,61.27233433388798,4.175326364994398,-1.9847138007067215,9.811903842991203,PUE
176,PUE,19.31593323455082,74.85001179834897,3.4730447480980056,2.7571509133603387,10.049630079269559,PUE
177,PUE,13.731791700401532,472.8064517180671,2.647641813000903,1.8185817070397323,4.83160640256759,PUE
178,PUE,19.667911915195752,373.34083741127847,3.6157974367698538,-3.3534415087465472,7.014257942309477,PUE
179,PUE,11.31216243818622,66.82393549765673,2.4771714642060947,-4.440129766168929,2.351363075644339,PUE
180,PUE,11.991442710673837,199.38542508158056,4.71420046585241,-1.1171001327485162,0.03312684002398458,PUE
181,PUE,28.980817671797034,141.21631742959482,2.575415239564145,2.669505459387555,20.774465924033475,PUE
182,PUE,11.051972705057885,129.68628102733635,4.312651166800272,-5.54364268663198,-3.603844912573269,PUE
183,PUE,17.998251311625815,69.23129278006827,2.523176317498356,10.150074605626113,3.2047691687757727,PUE
184,PUE,24.402866046391342,298.10434506732065,4.788853706451022,-0.3782749649539538,12.175203247132593,PUE
185,PUE,23.135556011497265,70.3452350895009,4.390222414004311,-3.6473335068451727,11.378451385053634,PUE
186,PUE,14.126442883022554,85.3483631652177,5.160181021447568,2.206391437086464,1.9547346441967237,PUE
187,PUE,13.385758699282658,308.6490741271818,4.699932316953437,8.181886037320945,-6.496444242537978,PUE
188,PUE,24.34513528179997,429.1188927928123,5.160065902470391,6.723400443303524,4.037460745370015,PUE
189,PUE,12.377718545499894,89.77338529146425,4.438723840100729,-11.076283599556948,-7.3680478802114635,PUE
190,PUE,22.958019429693476,93.79620339433002,3.773123357771236,-3.965205497640081,11.55151566275342,PUE
191,PUE,12.35491183640407,382.85093618516686,3.2563184602341106,3.13759982761305,0.8061446696765984,PUE
192,PUE,13.991562343289296,390.65338757408693,4.954939540295463,4.077900757660293,-2.928509067018487,PUE
193,PUE,27.555295584279534,74.50195401253691,4.7278441161841425,7.357965031884113,11.34601368034108,PUE
194,PUE,26.53738591623213,441.3415925275937,3.9118476481238877,7.93477281537053,8.256656793653939,PUE
195,PUE,28.8271871666906,232.14865437960626,3.916721593284077,0.3399123237501573,19.221227397591587,PUE
196,PUE,20.963963959550462,182.14759488046928,2.872306203139865,-4.276918761869097,10.194416926116734,PUE
197,PUE,22.513460930067986,299.27974782462206,5.046913349193198,-1.9613673116528552,8.055545891786196,PUE
198,PUE,28.75707648584608,437.7137027502614,3.1661311973879034,-2.4692583235310765,17.925463653796722,PUE
199,PUE,23.796303058491112,277.34322557783844,1.8944922571002456,-1.0570136340814713,18.111011568842525,PUE
200,PUE,19.387060149400142,157.61853635807404,2.2046509805465293,5.053318689373286,9.488784392521785,PUE
201,PUE,15.782010626550914,122.1593597373576,3.603000501235515,-4.640434774161477,3.622377733928703,PUE
202,PUE,10.043414415270231,431.716052412897,4.580976249603204,-1.4439669174826397,-3.4723328567780625,PUE
203,PUE,25.170252639813633,191.53497726538606,4.908951215530727,3.1901589061088957,10.776649176198319,PUE
204,PUE,27.904451363072805,379.1234894413283,2.056709571675234,-4.0124930876487985,18.588155340996344,PUE
205,PUE,24.821310287711942,230.8514074208398,4.601392182869186,0.9700217148839841,12.976668759236185,PUE
206,PUE,28.956080892468712,428.2355252947426,3.692136427775389,2.1722023088603004,17.067347048715984,PUE
207,PUE,18.145633656568116,265.18842340294464,3.213828273561459,-4.926032313618897,5.43071317114989,PUE
208,PUE,26.027834495025456,498.9433989575636,4.642140783285138,0.14731993757514456,13.355780669293447,PUE
209,PUE,23.545545418005393,360.67908324261197,4.816552481043824,-4.55399648722989,6.67504164035873,PUE
210,PUE,21.863045894581816,394.88159893558844,4.449708634737281,6.967450641335569,3.3420740838803233,PUE
211,SU,17.808357231827138,276.8161077878751,5.008724215472311,0.3558964472069301,5.220197791519246,SU
212,SU,16.990366656458193,182.56650590216944,4.251838084035684,5.740905011822246,1.6342652715503867,SU
213,SU,13.974166017403277,293.33648559493946,2.997316200669634,-5.830403088290803,0.7482865911046881,SU
214,SU,12.280133758062107,299.12447457556647,4.802405004307657,-2.583292444793535,-2.1932024754104034,SU
215,SU,22.579163924347416,242.94173546454746,2.1314964228248936,0.7614898777957574,16.73298479074459,SU
216,SU,15.913505470810549,42.14791469465055,3.034395116151559,-4.112763598099339,6.8705292331269225,SU
217,SU,23.971643428493433,127.2361384691804,2.962103486916628,4.5795587325915115,13.158010654222227,SU
218,SU,15.949709732956428,252.29492737059775,5.0308074293713725,-2.0477883241538435,1.8183821882468796,SU
219,SU,18.40180517598368,85.81934451096961,1.940502078785134,8.98797689243204,5.66170219690351,SU
220,SU,23.82420013890037,260.7241602321087,2.826127882688664,-6.138467484798138,10.857295376664158,SU
221,SU,10.608024125608882,177.88411533618276,3.66061621912995,-1.938552705123109,0.4325828070690665,SU
222,SU,7.316066633002139,221.6065578246042,2.5085014121118854,1.793059655251078,-0.36089030657630894,SU
223,SU,21.33798186538868,151.5507866702957,4.4384887193845435,1.0482831628702358,10.611315751842403,SU
224,SU,21.601776899894766,10.41183965015968,3.698288149546419,-2.398204994783396,15.440462117124582,SU
225,SU,12.188723792846632,65.0616351271984,4.416872758899774,-0.11212119384594035,4.067376919368426,SU
226,SU,16.43953500563303,122.8110999033875,3.397921095272568,3.164282746648312,6.176187673723084,SU
227,SU,9.327514355254987,206.17798174939384,1.8364957509433755,-7.727611788687907,-2.6501935547526676,SU
228,SU,18.11384471198067,24.0528400259118,4.386059525969557,-3.1103931564795873,8.945573672903318,SU
229,SU,18.650449738831824,71.06158893856545,4.384657092268491,-0.43952586187309234,10.09213971857893,SU
230,SU,10.05085289954022,200.4212960720975,4.237145618674691,0.36683258745925074,-0.06965105533317939,SU
231,SU,17.158036760200073,130.3340759913665,2.6662202173835974,3.4829884505320647,8.035837969541845,SU
232,SU,7.867743853635192,136.86856347439752,2.677806443668691,0.09408175391967734,2.0530542619252317,SU
233,SU,12.85754630116152,76.81123263741402,3.899776215628531,0.7562317330164905,4.748580031952788,SU
234,SU,20.004004465104973,267.12820872866206,1.9571773272598973,-9.086494607079764,6.167988979946248,SU
235,SU,6.086257137473529,104.0309250199985,4.823773509750213,2.008744024196361,-5.652821726883763,SU
236,SU,9.696787478645124,282.6295274929163,1.9413155003341236,-3.186716165831176,1.7514847223778682,SU
237,SU,6.48802914766393,103.48462189802666,2.3823177576792847,0.7440139171320013,0.9439407916441027,SU
238,SU,22.89183833236227,217.89038382099028,2.8557457176031082,4.29107315561377,11.92335183901358,SU
239,SU,11.263538005733176,123.80836594609625,3.263801267470292,-0.32355771343887035,4.109660216861661,SU
240,SU,9.039015213296386,246.77734348052329,3.789534723769361,2.104971554010252,-2.1316802873426255,SU
241,SU,11.790665658300298,217.30920041999966,4.4461286239506155,5.947516055607115,-4.54780029564031,SU
242,SU,24.37181511497752,102.31911598741551,2.1945893203181117,-5.282766578072778,14.678018854780934,SU
243,SU,19.569711245829282,63.332428473231055,3.3158107977482993,7.849229338062614,5.746630494910047,SU
244,SU,20.87623104476858,252.70619127855042,4.642943188432393,2.391300806344551,7.329721193626568,SU
245,SU,10.3836205673191,80.82792341694287,2.72132161909403,10.367357796254595,-5.174825364484412,SU
246,SU,9.857861618456882,246.9195831466097,3.4416081216588426,2.0992120355699284,-0.4755889782782847,SU
247,SU,14.15922297394676,252.63768320578677,4.842128170769605,-3.1529054345872365,-0.6268863362254735,SU
248,SU,13.148823111743546,157.96189771661648,2.5211940586848414,2.9422635371802457,4.6635824706766185,SU
249,SU,15.083259611354213,179.03381115308457,4.469540612807452,0.723746216143464,4.289928661106062,SU
250,SU,7.232547636708839,143.04437789493764,5.174000887473276,-1.1458582190556135,-5.065718379823895,SU
251,SU,15.428272383495818,202.22457138693346,4.90682767940623,-1.8200872391251548,2.2938554239056503,SU
252,SU,9.957270416386951,196.74389512355893,4.541711663321611,-5.966749769405858,-6.427717484020295,SU
253,SU,20.568211372987687,214.82853591739757,3.6520106018317255,-7.199414123671584,4.8519726552265805,SU
254,SU,11.825803383108388,18.61579469806267,3.8120329369139894,1.8663058280725398,5.118667143261915,SU
255,SU,10.771785831587284,30.213446673818954,2.8729393751493886,-7.668774272755764,-1.1495140837473006,SU
256,SU,5.811779043552356,242.73058394850705,2.5253612553771707,11.205627674332826,-11.41714963408987,SU
257,SU,16.846701180726367,35.65391874319047,3.302957101387564,-7.464835319621245,4.255322130310147,SU
258,SU,8.569709010465214,191.88198032258242,2.47903089050432,-3.3749979625226114,-0.46500123801275706,SU
259,SU,15.169734259567214,43.47610473823874,2.5272191264428585,11.993410107599999,-0.9638941648307924,SU
260,SU,7.5951878860469835,29.512893194054648,4.789927586033859,-3.1327812044576016,-2.578843324633481,SU
261,SU,22.096291164560835,120.78595469967026,2.757283389233879,-0.741774932206307,15.613806896306274,SU
262,SU,21.56823994736938,145.21200732151877,4.122239825049255,4.469320889614636,8.18662613133245,SU
263,SU,6.928204139312539,89.03822458806084,3.1670089276379487,3.8341515262028785,-3.080273540998974,SU
264,SU,11.571252675813195,253.28390085578323,3.521633054634015,1.6470042956894524,1.4596244542234764,SU
265,SU,14.329592464632444,232.2569929406958,4.532354983934516,7.469044048433533,-3.862862061220076,SU
266,SU,8.292936620106122,185.1987949310754,2.772397932428713,0.5301048687717362,1.4760364149043814,SU
267,SU,20.32538774055306,18.977197508142527,4.442302881150227,-4.566295587488002,10.080798111938122,SU
268,SU,13.396899685747087,277.33160047476247,5.168412639158405,4.266487788513363,-3.496016861931208,SU
269,SU,16.49317215015383,30.285525777589875,2.092894277440036,1.6097563186821597,11.78334733006034,SU
270,SU,21.05081077655143,198.43351102129654,2.783667820249387,-10.149905123553848,4.505108667624738,SU
